Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wska?nik;Czas u?redniania;?rednia;Min;Maks;Maks (S8max);Liczba pomiarów;Kompletno?? ;Liczba Lato/Zima;;;;;;
(-);(-);(-);(-);(-);(-);(-);[mg/m3];[mg/m3];[mg/m3];[mg/m3];(-);[%];(-);;;;;;
2017;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlZabSkloCur;CO;1g;0,6;0,1;8,6;7,77;8678;99,1;1,0;;;;;;
2017;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlRybniBorki;CO;1g;0,5;0,0;9,1;7,41;8641;98,6;1,0;;;;;;
2017;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlZorySikor2;CO;1g;0,5;0,1;6,6;5,51;8749;99,9;1,0;;;;;;
2017;?l?skie;PL2403;miasto Bielsko-Bia?a;SlBielKossak;CO;1g;0,5;0,1;5,0;4,00;8744;99,8;1,0;;;;;;
2017;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoArmK;CO;1g;0,5;0,1;7,4;6,57;8726;99,6;1,0;;;;;;
2017;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoBacz;CO;1g;0,4;0,1;5,6;4,81;8374;95,6;1,0;;;;;;
2017;?l?skie;PL2405;strefa ?l?ska;SlCiesMickie;CO;1g;0,5;0,1;4,5;3,52;8694;99,2;1,0;;;;;;
2017;?l?skie;PL2405;strefa ?l?ska;SlWodzGalczy;CO;1g;0,5;0,1;9,3;7,35;8708;99,4;1,0;;;;;;
2017;?wi?tokrzyskie;PL2601;miasto Kielce;SkKielJagiel;CO;1g;0,4;0,0;5,3;4,44;8703;99,3;1,0;;;;;;
2017;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkPolaRuszcz;CO;1g;0,4;0,0;4,1;3,88;8405;95,9;1,0;;;;;;
2017;warmi?sko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;CO;1g;0,3;0,1;2,5;1,53;8544;97,5;1,0;;;;;;
2017;warmi?sko-mazurskie;PL2802;miasto Elbl?g;WmElbBazynsk;CO;1g;0,3;0,1;2,6;1,76;8720;99,5;1,0;;;;;;
2017;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmGoldJacwie;CO;1g;0,3;0,1;2,6;1,76;8698;99,3;1,0;;;;;;
2017;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmOstrPilsud;CO;1g;0,3;0,1;2,8;1,50;8160;93,2;1,0;;;;;;
2017;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznDabrow;CO;1g;0,3;0,1;3,6;2,84;8600;98,2;1,0;;;;;;
2017;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznPolank;CO;1g;0,4;0,1;3,2;2,39;8647;98,7;1,0;;;;;;
2017;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;CO;1g;0,3;0,1;2,6;2,18;8373;95,6;1,1;;;;;;
2017;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;CO;1g;0,3;0,0;1,8;1,43;8402;95,9;1,0;;;;;;
2017;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;CO;1g;0,3;0,0;3,9;3,04;8514;97,2;1,0;;;;;;
2017;zachodniopomorskie;PL3201;Aglomeracja Szczeci?ska;ZpSzczPils02;CO;1g;0,3;0,0;2,8;2,20;8741;99,8;1,0;;;;;;
2018;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocAlWisn;CO;1g;0,7;0,2;2,9;2,19;8590;98,1;1,0;;;;;;
2018;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocWybCon;CO;1g;0,4;0,1;1,9;1,46;8374;95,6;1,0;;;;;;
2018;dolno?l?skie;PL0202;miasto Legnica;DsLegAlRzecz;CO;1g;0,5;0,1;2,8;2,31;8634;98,6;1,0;;;;;;
2018;dolno?l?skie;PL0203;miasto Wa?brzych;DsWalbrzWyso;CO;1g;0,4;0,1;2,9;2,45;8530;97,4;1,0;;;;;;
2018;dolno?l?skie;PL0204;strefa dolno?l?ska;DsJelGorOgin;CO;1g;0,4;0,1;3,4;2,15;8666;98,9;1,0;;;;;;
2018;dolno?l?skie;PL0204;strefa dolno?l?ska;DsLadekMOB;CO;1g;0,3;0,1;2,2;1,14;8257;94,3;1,1;;;;;;
2018;dolno?l?skie;PL0204;strefa dolno?l?ska;DsLubanMOB;CO;1g;0,4;0,1;4,0;3,44;7865;89,8;1,2;;;;;;
2018;dolno?l?skie;PL0204;strefa dolno?l?ska;DsZgorBohGet;CO;1g;0,4;0,1;2,2;1,57;8666;98,9;1,0;;;;;;
2018;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;CO;1g;0,5;0,1;4,7;3,42;8732;99,7;1,0;;;;;;
2018;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;CO;1g;0,4;0,1;3,3;2,42;8730;99,7;1,0;;;;;;
2018;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruKaszow;CO;1g;0,4;0,1;2,9;2,08;8656;98,8;1,0;;;;;;
2018;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruStorczMOB;CO;1g;0,3;0,0;4,5;3,40;7882;90,0;1,0;;;;;;
2018;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclOkrze;CO;1g;0,5;0,2;4,4;3,48;8727;99,6;1,0;;;;;;
2018;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudPilsud;CO;1g;0,6;0,0;6,5;5,29;7408;84,6;0,9;;;;;;
2018;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;CO;1g;0,3;0,1;0,9;0,87;8060;92,0;1,1;;;;;;
2018;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;CO;1g;0,4;0,0;5,1;4,11;8470;96,7;1,1;;;;;;
2018;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;CO;1g;0,3;0,0;1,9;1,43;7991;91,2;0,9;;;;;;
2018;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;CO;1g;0,3;0,0;1,8;1,32;8438;96,3;1,0;;;;;;
2018;lubuskie;PL0803;strefa lubuska;LuSulecDudka;CO;1g;0,4;0,2;3,3;2,38;8558;97,7;1,0;;;;;;
2018;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;CO;1g;0,4;0,0;2,7;2,29;8472;96,7;1,0;;;;;;
2018;lubuskie;PL0803;strefa lubuska;LuZarySzyman;CO;1g;0,4;0,0;3,8;2,61;8635;98,6;1,0;;;;;;
2018;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzCzerni;CO;1g;0,4;0,2;2,2;1,30;8669;99,0;1,0;;;;;;
2018;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzGdansk;CO;1g;0,5;0,1;4,3;2,44;8703;99,3;1,0;;;;;;
2018;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzJanPaw;CO;1g;0,5;0,2;2,9;2,21;8488;96,9;1,0;;;;;;
2018;?ódzkie;PL1001;Aglomeracja ?ódzka;LdZgieMielcz;CO;1g;0,5;0,2;3,9;3,08;8600;98,2;1,0;;;;;;
2018;?ódzkie;PL1002;strefa ?ódzka;LdPioTrKraPr;CO;1g;0,5;0,2;4,8;2,98;8541;97,5;1,0;;;;;;
2018;?ódzkie;PL1002;strefa ?ódzka;LdRadomsRoln;CO;1g;0,5;0,2;4,6;3,70;8586;98,0;1,0;;;;;;
2018;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;CO;1g;0,8;0,1;4,5;3,20;8583;98,0;1,0;;;;;;
2018;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;CO;1g;0,6;0,1;3,6;3,25;8469;96,7;1,0;;;;;;
2018;ma?opolskie;PL1202;miasto Tarnów;MpTarRoSitko;CO;1g;0,6;0,2;4,4;3,76;8686;99,2;1,0;;;;;;
2018;ma?opolskie;PL1203;strefa ma?opolska;MpTrzebOsZWM;CO;1g;0,3;0,1;3,0;2,10;8680;99,1;1,0;;;;;;
2018;ma?opolskie;PL1203;strefa ma?opolska;MpZakopaSien;CO;1g;0,5;0,1;4,4;3,21;8593;98,1;1,0;;;;;;
2018;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;CO;1g;0,6;0,2;3,7;2,20;8740;99,8;1,0;;;;;;
2018;mazowieckie;PL1402;miasto P?ock;MzPlocKroJad;CO;1g;0,4;0,1;2,2;1,45;8562;97,7;1,0;;;;;;
2018;mazowieckie;PL1402;miasto P?ock;MzPlocMiReja;CO;1g;0,4;0,1;3,0;1,70;8668;98,9;1,0;;;;;;
2018;mazowieckie;PL1403;miasto Radom;MzRadTochter;CO;1g;0,4;0,1;5,4;4,34;8648;98,7;1,0;;;;;;
2018;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;CO;1g;0,3;0,1;1,2;1,13;8649;98,7;1,0;;;;;;
2018;mazowieckie;PL1404;strefa mazowiecka;MzKonJezMos;CO;1g;0,4;0,1;2,3;1,87;8337;95,2;1,1;;;;;;
2018;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;CO;1g;0,4;0,1;7,4;5,15;8577;97,9;1,0;;;;;;
2018;opolskie;PL1602;strefa opolska;OpKKozBSmial;CO;1g;0,3;0,1;2,3;2,04;8124;92,7;1,2;;;;;;
2018;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;CO;1g;0,4;0,1;3,1;2,13;8687;99,2;1,0;;;;;;
2018;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;CO;1g;0,3;0,0;2,7;1,70;8720;99,5;1,0;;;;;;
2018;podlaskie;PL2001;Aglomeracja Bia?ostocka;PdBialWaszyn;CO;1g;0,4;0,1;3,3;2,44;8577;97,9;1,0;;;;;;
2018;podlaskie;PL2002;strefa podlaska;PdAugustoZdrMOB;CO;1g;0,4;0,1;2,6;1,23;3687;42,1;0,7;;;;;;
2018;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;CO;1g;0,4;0,1;2,4;2,07;8378;95,6;1,0;;;;;;
2018;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaOstrz05;CO;1g;0,4;0,2;2,0;1,58;8451;96,5;1,0;;;;;;
2018;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPoWie01;CO;1g;0,3;0,1;2,8;2,42;8666;98,9;1,0;;;;;;
2018;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwo03;CO;1g;0,4;0,1;2,1;1,84;8604;98,2;1,0;;;;;;
2018;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;CO;1g;0,4;0,1;2,8;1,81;8390;95,8;0,9;;;;;;
2018;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBitPl06;CO;1g;0,3;0,1;1,9;1,64;8583;98,0;1,0;;;;;;
2018;pomorskie;PL2202;strefa pomorska;PmKosTargo12;CO;1g;0,5;0,1;4,1;3,01;8293;94,7;1,0;;;;;;
2018;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;CO;1g;0,5;0,1;4,3;3,24;8405;95,9;0,9;;;;;;
2018;pomorskie;PL2202;strefa pomorska;PmLinieKos17;CO;1g;0,4;0,2;1,6;1,03;8389;95,8;1,0;;;;;;
2018;pomorskie;PL2202;strefa pomorska;PmMalMicki15;CO;1g;0,6;0,1;3,0;2,54;4230;48,3;0,5;;;;;;
2018;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;CO;1g;0,5;0,1;1,6;1,03;1450;16,6;0,0;;;;;;
2018;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlDabro1000L;CO;1g;0,5;0,1;3,3;2,65;8739;99,8;1,0;;;;;;
2018;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoPlebA4;CO;1g;0,5;0,1;2,4;2,01;8722;99,6;1,0;;;;;;
2018;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlZabSkloCur;CO;1g;0,5;0,1;4,3;3,61;8712;99,5;1,0;;;;;;
2018;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlRybniBorki;CO;1g;0,5;0,1;4,8;3,89;8662;98,9;1,0;;;;;;
2018;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlZorySikor2;CO;1g;0,5;0,1;3,8;2,62;8319;95,0;0,9;;;;;;
2018;?l?skie;PL2403;miasto Bielsko-Bia?a;SlBielPartyz;CO;1g;0,5;0,1;5,0;4,30;8389;95,8;1,1;;;;;;
2018;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoArmK;CO;1g;0,5;0,1;4,9;4,31;8552;97,6;1,0;;;;;;
2018;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoBacz;CO;1g;0,4;0,1;3,1;2,83;8734;99,7;1,0;;;;;;
2018;?l?skie;PL2405;strefa ?l?ska;SlCiesMickie;CO;1g;0,4;0,1;2,7;1,88;8715;99,5;1,0;;;;;;
2018;?l?skie;PL2405;strefa ?l?ska;SlWodzGalczy;CO;1g;0,5;0,1;5,1;3,19;8713;99,5;1,0;;;;;;
2018;?wi?tokrzyskie;PL2601;miasto Kielce;SkKielJagiel;CO;1g;0,6;0,0;4,1;3,08;3428;39,1;0,6;;;;;;
2018;?wi?tokrzyskie;PL2601;miasto Kielce;SkKielTargow;CO;1g;0,3;0,1;1,5;0,99;2239;25,6;6,8;;;;;;
2018;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkKonsGranatMOB;CO;1g;0,4;0,0;3,0;1,96;8348;95,3;1,1;;;;;;
2018;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkPolaRuszcz;CO;1g;0,7;0,1;2,7;2,23;4984;56,9;0,2;;;;;;
2018;warmi?sko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;CO;1g;0,3;0,1;1,7;1,29;8703;99,3;1,0;;;;;;
2018;warmi?sko-mazurskie;PL2802;miasto Elbl?g;WmElbBazynsk;CO;1g;0,3;0,1;3,2;2,40;8678;99,1;1,0;;;;;;
2018;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmGoldJacwie;CO;1g;0,4;0,1;2,9;1,56;8544;97,5;1,0;;;;;;
2018;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmOstrPilsud;CO;1g;0,4;0,1;3,1;2,34;8745;99,8;1,0;;;;;;
2018;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznDabrow;CO;1g;0,5;0,0;3,8;2,77;8559;97,7;1,0;;;;;;
2018;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznPolank;CO;1g;0,5;0,1;3,3;1,97;7980;91,1;0,9;;;;;;
2018;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;CO;1g;0,4;0,1;2,7;1,73;8549;97,6;1,0;;;;;;
2018;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;CO;1g;0,2;0,0;2,1;1,49;8462;96,6;1,0;;;;;;
2018;wielkopolskie;PL3003;strefa wielkopolska;WpKozieosLes;CO;1g;0,3;0,1;2,1;1,59;8467;96,7;1,0;;;;;;
2018;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;CO;1g;0,4;0,1;2,2;1,44;8652;98,8;1,0;;;;;;
2018;zachodniopomorskie;PL3201;Aglomeracja Szczeci?ska;ZpSzczPils02;CO;1g;0,4;0,0;2,9;1,88;8026;91,6;0,8;;;;;;
2019;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocAlWisn;CO;1g;0,6;0,2;4,0;2,18;8687;99,2;1,0;;;;;;
2019;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocWybCon;CO;1g;0,4;0,1;2,6;2,07;8253;94,2;0,9;;;;;;
2019;dolno?l?skie;PL0202;miasto Legnica;DsLegAlRzecz;CO;1g;0,4;0,2;4,0;2,21;8678;99,1;1,0;;;;;;
2019;dolno?l?skie;PL0203;miasto Wa?brzych;DsWalbrzWyso;CO;1g;0,4;0,1;2,6;2,26;8608;98,3;1,0;;;;;;
2019;dolno?l?skie;PL0204;strefa dolno?l?ska;DsJelGorOgin;CO;1g;0,4;0,1;2,7;2,21;8639;98,6;1,0;;;;;;
2019;dolno?l?skie;PL0204;strefa dolno?l?ska;DsLubanMieszMOB;CO;1g;0,4;0,1;2,8;2,28;8586;98,0;1,0;;;;;;
2019;dolno?l?skie;PL0204;strefa dolno?l?ska;DsZgorBohGet;CO;1g;0,4;0,1;2,1;1,57;8662;98,9;1,0;;;;;;
2019;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;CO;1g;0,5;0,2;3,8;2,05;8312;94,9;1,1;;;;;;
2019;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;CO;1g;0,4;0,0;3,6;1,57;8578;97,9;1,0;;;;;;
2019;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruKaszow;CO;1g;0,3;0,1;2,8;1,74;8739;99,8;1,0;;;;;;
2019;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclOkrze;CO;1g;0,4;0,2;3,2;2,33;8704;99,4;1,0;;;;;;
2019;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudPilsud;CO;1g;0,5;0,0;4,0;3,12;8692;99,2;1,0;;;;;;
2019;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpWieniecZdrMOB;CO;1g;0,3;0,0;1,0;0,89;8639;98,6;1,0;;;;;;
2019;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;CO;1g;0,3;0,1;0,8;0,67;7561;86,3;1,1;;;;;;
2019;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;CO;1g;0,3;0,0;3,3;2,45;8506;97,1;1,0;;;;;;
2019;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;CO;1g;0,3;0,1;2,5;1,88;8643;98,7;1,0;;;;;;
2019;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;CO;1g;0,3;0,0;2,0;1,21;8633;98,6;1,0;;;;;;
2019;lubuskie;PL0803;strefa lubuska;LuSulecDudka;CO;1g;0,2;0,0;2,4;1,24;8628;98,5;1,0;;;;;;
2019;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;CO;1g;0,4;0,0;2,7;1,90;8159;93,1;1,0;;;;;;
2019;lubuskie;PL0803;strefa lubuska;LuZarySzyman;CO;1g;0,3;0,0;2,8;2,30;8444;96,4;1,0;;;;;;
2019;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzCzerni;CO;1g;0,4;0,2;2,4;1,72;8613;98,3;1,0;;;;;;
2019;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzGdansk;CO;1g;0,5;0,2;4,8;2,71;8688;99,2;1,0;;;;;;
2019;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzJanPaw;CO;1g;0,5;0,2;4,5;3,27;8714;99,5;1,0;;;;;;
2019;?ódzkie;PL1001;Aglomeracja ?ódzka;LdZgieMielcz;CO;1g;0,5;0,2;3,9;2,94;8706;99,4;1,0;;;;;;
2019;?ódzkie;PL1002;strefa ?ódzka;LdPioTrKraPr;CO;1g;0,5;0,2;5,1;3,60;8612;98,3;1,0;;;;;;
2019;?ódzkie;PL1002;strefa ?ódzka;LdRadomsRoln;CO;1g;0,5;0,2;4,5;3,68;8595;98,1;1,0;;;;;;
2019;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;CO;1g;0,8;0,1;6,2;3,22;8667;98,9;1,0;;;;;;
2019;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;CO;1g;0,4;0,0;6,4;2,36;8634;98,6;1,0;;;;;;
2019;ma?opolskie;PL1202;miasto Tarnów;MpTarRoSitko;CO;1g;0,6;0,1;3,7;2,77;8661;98,9;1,0;;;;;;
2019;ma?opolskie;PL1203;strefa ma?opolska;MpTrzebOsZWM;CO;1g;0,4;0,1;2,4;1,48;8596;98,1;1,0;;;;;;
2019;ma?opolskie;PL1203;strefa ma?opolska;MpZakopaSien;CO;1g;0,4;0,1;5,4;4,00;8541;97,5;1,0;;;;;;
2019;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;CO;1g;0,6;0,1;3,5;2,17;8721;99,6;1,0;;;;;;
2019;mazowieckie;PL1402;miasto P?ock;MzPlocKroJad;CO;1g;0,4;0,2;2,1;1,01;7841;89,5;0,8;;;;;;
2019;mazowieckie;PL1402;miasto P?ock;MzPlocMiReja;CO;1g;0,3;0,1;2,0;1,23;8701;99,3;1,0;;;;;;
2019;mazowieckie;PL1403;miasto Radom;MzRadTochter;CO;1g;0,4;0,1;4,6;3,72;8646;98,7;1,0;;;;;;
2019;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;CO;1g;0,2;0,1;1,3;0,84;8696;99,3;1,0;;;;;;
2019;mazowieckie;PL1404;strefa mazowiecka;MzKonJezMos;CO;1g;0,4;0,1;1,7;1,47;8527;97,3;1,0;;;;;;
2019;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;CO;1g;0,4;0,1;3,7;2,47;8706;99,4;1,0;;;;;;
2019;opolskie;PL1602;strefa opolska;OpKKozBSmial;CO;1g;0,3;0,1;2,6;2,10;8465;96,6;1,1;;;;;;
2019;podkarpackie;PL1801;miasto Rzeszów;PkRzeszPilsu;CO;1g;0,4;0,1;4,4;3,82;8718;99,5;1,0;;;;;;
2019;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;CO;1g;0,3;0,0;4,3;3,48;8748;99,9;1,0;;;;;;
2019;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;CO;1g;0,3;0,0;3,6;2,68;8726;99,6;1,0;;;;;;
2019;podlaskie;PL2001;Aglomeracja Bia?ostocka;PdBialWaszyn;CO;1g;0,3;0,2;2,1;1,73;8705;99,4;1,0;;;;;;
2019;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;CO;1g;0,3;0,1;2,4;1,57;8597;98,1;1,0;;;;;;
2019;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaOstrz05;CO;1g;0,3;0,1;1,2;0,81;8396;95,8;1,1;;;;;;
2019;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwo03;CO;1g;0,3;0,1;1,7;1,42;8632;98,5;1,0;;;;;;
2019;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;CO;1g;0,3;0,1;1,3;0,98;8637;98,6;1,0;;;;;;
2019;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBitPl06;CO;1g;0,3;0,1;1,1;0,75;8608;98,3;1,0;;;;;;
2019;pomorskie;PL2202;strefa pomorska;PmKosTargo12;CO;1g;0,6;0,1;2,8;2,11;8665;98,9;1,0;;;;;;
2019;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;CO;1g;0,5;0,2;3,5;2,10;8488;96,9;1,0;;;;;;
2019;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlDabro1000L;CO;1g;0,4;0,1;3,1;2,06;8736;99,7;1,0;;;;;;
2019;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoPlebA4;CO;1g;0,5;0,1;2,6;1,91;8710;99,4;1,0;;;;;;
2019;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlZabSkloCur;CO;1g;0,4;0,1;3,9;3,21;8721;99,6;1,0;;;;;;
2019;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlRybniBorki;CO;1g;0,5;0,1;6,6;4,24;8702;99,3;1,0;;;;;;
2019;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlZorySikor2;CO;1g;0,4;0,1;3,1;2,24;8604;98,2;1,0;;;;;;
2019;?l?skie;PL2403;miasto Bielsko-Bia?a;SlBielPartyz;CO;1g;0,5;0,1;3,5;2,71;8701;99,3;1,0;;;;;;
2019;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoArmK;CO;1g;0,5;0,1;6,4;4,09;8657;98,8;1,0;;;;;;
2019;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoBacz;CO;1g;0,4;0,1;3,2;2,38;8674;99,0;1,0;;;;;;
2019;?l?skie;PL2405;strefa ?l?ska;SlCiesMickie;CO;1g;0,4;0,1;5,1;3,04;8707;99,4;1,0;;;;;;
2019;?l?skie;PL2405;strefa ?l?ska;SlWodzGalczy;CO;1g;0,5;0,1;4,6;3,17;8661;98,9;1,0;;;;;;
2019;?wi?tokrzyskie;PL2601;miasto Kielce;SkKielTargow;CO;1g;0,4;0,0;4,1;3,07;7656;87,4;0,8;;;;;;
2019;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkSkarZielnaMOB;CO;1g;0,5;0,1;3,8;2,29;8249;94,2;1,1;;;;;;
2019;warmi?sko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;CO;1g;0,3;0,1;1,4;1,07;8644;98,7;1,0;;;;;;
2019;warmi?sko-mazurskie;PL2802;miasto Elbl?g;WmElbBazynsk;CO;1g;0,3;0,1;1,4;0,93;8422;96,1;1,1;;;;;;
2019;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmGoldJacwie;CO;1g;0,3;0,0;2,0;1,32;8510;97,1;1,0;;;;;;
2019;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmOstrPilsud;CO;1g;0,3;0,0;2,5;1,49;8738;99,7;1,0;;;;;;
2019;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznDabrow;CO;1g;0,4;0,1;3,3;2,82;7008;80,0;1,6;;;;;;
2019;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznPolank;CO;1g;0,4;0,0;2,6;2,23;8569;97,8;1,0;;;;;;
2019;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;CO;1g;0,3;0,1;2,6;1,34;6959;79,4;1,7;;;;;;
2019;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;CO;1g;0,2;0,0;1,4;1,09;8670;99,0;1,0;;;;;;
2019;wielkopolskie;PL3003;strefa wielkopolska;WpKozieosLes;CO;1g;0,3;0,0;2,5;1,90;8640;98,6;1,0;;;;;;
2019;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;CO;1g;0,4;0,1;2,2;1,71;8578;97,9;1,0;;;;;;
2019;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszArKraj;CO;1g;0,3;0,0;1,7;1,20;8549;97,6;1,1;;;;;;
2020;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocAlWisn;CO;1g;0,6;0,2;2,7;1,9;8683;98,9;1,0;;;;;;
2020;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocWybCon;CO;1g;0,3;0,1;2,0;1,5;8600;97,9;1,0;;;;;;
2020;dolno?l?skie;PL0203;miasto Wa?brzych;DsWalbrzWyso;CO;1g;0,4;0,1;2,6;2,0;8370;95,3;0,9;;;;;;
2020;dolno?l?skie;PL0205;strefa dolno?l?ska_2;DsJelGorOgin;CO;1g;0,4;0,2;2,7;2,1;8693;99,0;1,0;;;;;;
2020;dolno?l?skie;PL0205;strefa dolno?l?ska_2;DsLegAlRzecz;CO;1g;0,4;0,2;3,4;2,5;8666;98,7;1,0;;;;;;
